playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id
Top 50 - South Africa,Forgive Our Trespasses (feat. Demola),0OBkFew4sntJl9PaJp0TOA,False,50,Rebound,15erpoyDS1iTEUi8XQ80lr,https://i.scdn.co/image/ab67616d0000b273faccb804179612b88e2e6619,2023-09-01,Nandipha808,3hw14sG4z2GSidk66In1eW
Top 50 - South Africa,"Maye Maye (feat. Azana, Stixx)",710qLZ4WOxBj7ZaVbVJtkh,False,61,"Maye Maye (feat. Azana, Stixx)",3oQrTJwdG81Kvwijs4Dcvh,https://i.scdn.co/image/ab67616d0000b2739ec04c022a932045d164a2da,2023-12-01,Kelvin Momo,4VlxI0WKDh7HFgHjXcfj6v
Top 50 - South Africa,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,False,98,The Idol Episode 4 (Music from the HBO Original Series),7tzVd1fwkxsorytCBjEJkU,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262,2023-06-23,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
Top 50 - South Africa,Eyami,4xQgivVLGFlB0tctjpR2SU,False,58,Imizwa,0wHGXy5mpIDDal77mwCqBP,https://i.scdn.co/image/ab67616d0000b2732925bd5e5f55eff89bb0053b,2023-11-24,Lwah Ndlunkulu,2h9NlcdGxIEnnh5aQuSeZ1
Top 50 - South Africa,Selfish,0QosomGFiJYOxj2ViZfqng,False,86,Selfish,3G89Vbw7shdM38VCVsFdoy,https://i.scdn.co/image/ab67616d0000b273da6090501a3b5467e6f715e6,2024-01-25,Justin Timberlake,31TPClRtHm23RisEBtV3X7
Top 50 - South Africa,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),6WzRpISELf3YglGAh7TXcG,True,96,Popular (Music from the HBO Original Series),5O0zUvdnJr0RbWzLFneN2i,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d,2023-06-02,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ
Top 50 - South Africa,Lose Control,17phhZDn6oGtzMe56NuWvj,False,93,I've Tried Everything But Therapy (Part 1),7nacKlk586eLRBSIsrk9DB,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace,2023-09-15,Teddy Swims,33qOK5uJ8AR2xuQQAhHump
Top 50 - South Africa,When I See U,4iuNZTcvT9diFySSzVsnVS,False,74,Fantasia,42DybH3gl3WcfXAQySOEiX,https://i.scdn.co/image/ab67616d0000b2737412ce365912333f423f7254,2006-12-09,Fantasia,7xAcVHPiirnUqfdqo0USb1
Top 50 - South Africa,"What Was I Made For? [From The Motion Picture ""Barbie""]",6wf7Yu7cxBSPrRlWeSeK0Q,False,95,"What Was I Made For? [From The Motion Picture ""Barbie""]",3AafSrFIbJPH6BJHiJm1Cd,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e,2023-07-13,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH
Top 50 - South Africa,First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,True,90,For All The Dogs,4czdORdCWP9umpbhFXK2fW,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1,2023-10-06,Drake,3TVXtAsR1Inumwj472S9r4
Top 50 - South Africa,fukumean,4rXLjWdF2ZZpXCVTfWcshS,True,92,a Gift & a Curse,5qmZefgh78fN3jsyPPlvuw,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,2023-06-16,Gunna,2hlmm7s2ICUX0LVIhVFlZQ
Top 50 - South Africa,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",5tpft20jhQvRlG3O7XfwWy,True,73,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",1nhw91pN6LpY6MriDZqVDC,https://i.scdn.co/image/ab67616d0000b273f50da72a3d6dc3ef32948178,2023-04-28,Tyler ICU,2oIQCM7hRZI9tS5b9S8rj4
Top 50 - South Africa,Hade Boss,2ee1Pa7Gs7lIGRXrl217IG,False,51,Hade Boss,1p1GcNM063zEJBu0NsM4DO,https://i.scdn.co/image/ab67616d0000b2739f72df458444fd0f59ca78d9,2024-01-19,DJ Lag,1svX5cMlY22N60RxwzeJNO
Top 50 - South Africa,Pink + White,3xKsf9qdS1CyvXSMEid6g8,False,92,Blonde,3mH6qwIy9crq0I9YQbOuDf,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,2016-08-20,Frank Ocean,2h93pZq0e7k5yf4dywlkpM
Top 50 - South Africa,Asambe,4P62OAoBti8I0OusyVFQJc,False,61,Asambe,1a9Kbdq2KyUCJaMKjrb7SG,https://i.scdn.co/image/ab67616d0000b273cd550979b85349b322028dd5,2023-12-01,Ggoldie,43u6aZHgPYfR36lpHCrkdb
Top 50 - South Africa,Praise Jah In The Moonlight,3h5TiWTqGxjSjFrbruPFH9,True,89,Praise Jah In The Moonlight,3BicSFhksEP3QHanmBM1Wd,https://i.scdn.co/image/ab67616d0000b273672db804db16b0dd95ecf572,2023-12-27,YG Marley,0n4Fao9kbjgM76RmVlfSwr
Top 50 - South Africa,Yini Ngathi (Insane),7Gc7tNSocAypLct0MYYzmk,False,62,Yini Ngathi,3JiFfwtbTsNzQO2Of6xk5W,https://i.scdn.co/image/ab67616d0000b273d9e2bf616bb7dc5301ca2a7c,2023-10-13,Felo Le Tee,6k8odn7NzzTT4K3NBNtsfV
Top 50 - South Africa,"Ka Lekeke (feat. Dj Motee, L4desh & Turnupkiid)",597LY7HnUeb9n6EUFUF8uc,False,57,"Ka Lekeke (feat. Dj Motee, L4desh & Turnupkiid)",4uhLS9XeHi0EaziNMv8VHP,https://i.scdn.co/image/ab67616d0000b2734702632e83f3cc00c6a82e5a,2024-01-26,Felo Le Tee,6k8odn7NzzTT4K3NBNtsfV
Top 50 - South Africa,"Horns In The Sun (feat. Mo-T, Brenden Praise & Mörda) [Thakzin Remix]",3LfXImvXHkHzz0qqdFAol4,False,43,Weekent Sun Sets (Horns In The Sun Remix EP),59LoBYTSYz63t98w6hc3u6,https://i.scdn.co/image/ab67616d0000b27398fec826e1bd11fc5f9c0ed4,2023-08-29,DJ Kent,7eNwLlauwL6tZwbFzJHWAN
Top 50 - Egypt,هيجيلي موجوع,2Heqj9jtxarmecKxycGSWn,False,70,هيجيلي موجوع,0pSmKTjNF9e51ZUGXRVDWI,https://i.scdn.co/image/ab67616d0000b273cd4df6e737c52ff5ddc2f6de,2024-01-11,Tamer Ashour,5rCq30EbJ3DfZPKybGZj8F
Top 50 - Egypt,ايويا يا حبيبتي وحشتيني - مهرجان - ايويا يا حبيبتي وحشتيني - اسلام كابونجا - كلوشه - توزيع فيجو الدخلاوي - مهرجانات 2023,3uwYsiS1nnYDfVQMBbdX2B,True,69,ايويا يا حبيبتي وحشتيني (مهرجان - ايويا يا حبيبتي وحشتيني - اسلام كابونجا - كلوشه - توزيع فيجو الدخلاوي - مهرجانات 2023),7iGVlni4ye8mrzeoxXNE8A,https://i.scdn.co/image/ab67616d0000b273ec85276101724cb439e43fb0,2023-07-03,Eslam Kabonga,25P1GMgHepq6rkzRwg2DcB
Top 50 - Egypt,اللي نفسه فيا بيتي ميتوهش,1qhODkCMlYY22JflCKJQnz,False,67,اللي نفسه فيا بيتي ميتوهش,6KvK6k20VxB2PGWw9zfml5,https://i.scdn.co/image/ab67616d0000b273f629f09c000f9239113cf422,2023-10-12,Eslam Kabonga,25P1GMgHepq6rkzRwg2DcB
Top 50 - Egypt,سيبك من اللي خلع - من فيلم حمص وحلاوة,7ME2ZENU0G5H7IlnPbWvOv,False,68,سيبك من اللي خلع (من فيلم حمص وحلاوة),5VVLkrKS5EIDoy3ehMbGNX,https://i.scdn.co/image/ab67616d0000b2734e55cfa017de9b6d121e27ac,2023-10-01,Mahmoud El Leithy,2iToE4LH0W9zs4hVw3A7m6
Top 50 - Egypt,سيبك من كرته المواقع ( خد كشاف انا عارف انك ياض بتخاف ),2hVnTuP0zdUEwHhME9ThnC,False,61,سيبك من كرته المواقع ( خد كشاف انا عارف انك ياض بتخاف ),01v64ppe2dHzvYGzpIbZrn,https://i.scdn.co/image/ab67616d0000b273c058cc45c249da42431a687b,2023-12-31,Ameen Khattab,15EdXJSvJSrjOGXsIimK0d
Top 50 - Egypt,كلام عينيه,6g95dK7o7vVh8ZCnDAseU5,False,77,نساى,1aCq7XjXXVc3WxPYYUrbeP,https://i.scdn.co/image/ab67616d0000b273cfa4e906cda39d8f62fe81e3,2018-10-24,Sherine,2Wk167T0fY1fABsHM5qFcI
Top 50 - Egypt,El Mabda2,6m8vcn1JPflk8xBoFsaPDP,False,66,آخر قطعة فنية,5YxBzNI1LIAI86UHm1kTrS,https://i.scdn.co/image/ab67616d0000b2738db9ae6c73c671d4cf30e9f5,2023-11-27,Marwan Pablo,56chSp36PsMhpQvUn1kdR3
Top 50 - Egypt,Fouq,1CQzS4IBMOHRYGgEg3eZrz,False,65,Lehqt Nafsy,5Hy7i5IWXGVgnZ6EGYK5Oq,https://i.scdn.co/image/ab67616d0000b2739892149d21ca85f64ee6b432,2023-10-01,Assala Nasri,6MQnUjIjnIOfHDFzqBJOAl
Top 50 - Egypt,Matafetch,0ZGmHDAUSgGV5mCUbtYFe7,False,65,آخر قطعة فنية,5YxBzNI1LIAI86UHm1kTrS,https://i.scdn.co/image/ab67616d0000b2738db9ae6c73c671d4cf30e9f5,2023-11-27,Marwan Pablo,56chSp36PsMhpQvUn1kdR3
Top 50 - Egypt,يا قلبي لا محبتكش ( لماذا قلبي نبضو قل ),3vPePoOiJnSDLyqD3Hvrcr,False,64,يا قلبي لا محبتكش ( لماذا قلبي نبضو قل ),7zg6KPeLKSdr2TclbBA22w,https://i.scdn.co/image/ab67616d0000b2733e63d10e74282f7103e91323,2023-11-17,Kimo Eldeeb,18A2yU1GvQnE6cozN5oJky
Top 50 - Egypt,زماني صابني عيار,0zyAjQxKKcs5UAdctKc0xR,True,57,زماني صابني عيار,49BPIEHw4Maf9tDihzYwgb,https://i.scdn.co/image/ab67616d0000b273c5e5f36f31365248b7b21e35,2023-12-18,Magdy El Zahar,5CSaIf8OAstAYE5oqQeS15
Top 50 - Egypt,Khaleny Fe Hodnak,6yVGUtmHwDsqqXs1Lak423,False,65,Tegy Ntrahn,45VciPIELkkQgWSkS2QLlq,https://i.scdn.co/image/ab67616d0000b27383d3f05128296659bd6919ea,2022-01-20,Tamer Ashour,5rCq30EbJ3DfZPKybGZj8F
Top 50 - Egypt,Woseltelha,1oh3WIRKgoNi60o9SMykwS,False,66,Woseltelha,6RrDEMqADohA3DYvWkulNB,https://i.scdn.co/image/ab67616d0000b273a618ed69cf6d79b53f991a9a,2024-01-12,Haifa Wehbe,05ai8foZsZwk0cni0IOuNj
Top 50 - Egypt,نص سيطو مني ( احنا صحاب بلادنا ),7FhwM9XJeuVHbmpOcuZxxs,False,64,نص سيطو مني ( احنا صحاب بلدنا ),1HQLxlzb8omGEwF5CreomA,https://i.scdn.co/image/ab67616d0000b273d7dc51804b027d97b1dc922b,2023-06-15,Essam Sasa,2KjiHtx0h8tyJXbg8aYRgu
Top 50 - Egypt,YAZMEELY,3WOiSsqfXPZAtGTr2PFj6S,False,65,Ya Kahera,3dUTTXt9860nBInTMPkFDm,https://i.scdn.co/image/ab67616d0000b2738a13e2e2d66a491e1ce50dff,2023-07-21,Muhab,3mUUUQDWnVlttF1yERxmPQ
Top 50 - Egypt,يمكن خير,4Guq7XrO1FjduwFBsVbr0E,False,66,معايا هتبدع,08JBX3tJAbu2ctc7Ui3hXF,https://i.scdn.co/image/ab67616d0000b273e540a204f66307bd2455a708,2023-01-11,Ramy Sabry,5LtHZB7vU02HtNoOzNcVhc
Top 50 - Egypt,جيت متأخر,2WuP742LZAVBU21UQXkj5e,False,65,جيت متأخر,5Qgmfingzj1FsL1kbu2V5L,https://i.scdn.co/image/ab67616d0000b273f06308fc357051e3a55c2e5b,2023-11-28,Ramy Gamal,5miyPYjh5EcpOSqloDJPID
Top 50 - Egypt,انا مش لومانجى ( نازل نيابه عندى جلسه ),6rxTHBynk2xnedaoqsW7p4,False,59,انا مش لومانجى ( نازل نيابه عندى جلسه ),3U47eeodwsMIm9I8l2VPKb,https://i.scdn.co/image/ab67616d0000b273a422677edc1069a058b7e838,2023-06-10,Eslam Kabonga,25P1GMgHepq6rkzRwg2DcB
Top 50 - Egypt,يلا نلعبو جوله,7AVngULvj8UIiF4TvM2zFt,False,57,يلا نلعبو جوله,1F3vUJFcQynW76e1bwvF0w,https://i.scdn.co/image/ab67616d0000b273504cf471b521330df33b01b4,2024-01-01,حوده بوده,4aa4VlPLbYO184dQMWmwcx
Top 50 - Egypt,Reyah El Hayah,08yqfVX2AXNzrq6xlaGB3h,False,59,Raye2,1pSEP1POnPOIDGaNol4mOs,https://i.scdn.co/image/ab67616d0000b2731998931ef4ecbb2ad9f26b3e,2023-09-27,Hamza Namira,2N72bJ8IYB4KZmKmxz5Xkk
Top 50 - Egypt,Mesh Nadman,3g4p8OgtpxHpEHzEjnRo6J,False,65,Mesh Nadman,5UzHxBDzrASY4c8xUXBbzy,https://i.scdn.co/image/ab67616d0000b2735c0a43660d340fc821ac15fb,2021-12-28,Muslim - مُسلِم,2PM82jOCB674w4BL08zFVS
Top 50 - Egypt,لفينا الدنيا,4Vm5J277k6HH6CNZEZXAE9,False,64,لفينا الدنيا,6hBfYe9PE9Wp1CAs9C2nRq,https://i.scdn.co/image/ab67616d0000b2731d64677160a3cbdde05167b6,2023-06-23,Reda El Bahrawy,3gCqbhXmiSto3R8U9YZcZM
Top 50 - Egypt,مسا مني ليكوا,7qnR06N2Ekj9iBOQHiFqdq,False,63,مسا منى ليكوا,7xJews3EUUzYDq1Ycez0Kq,https://i.scdn.co/image/ab67616d0000b273508bba6160a1c9c83ded2476,2023-01-11,Essam Sasa,2KjiHtx0h8tyJXbg8aYRgu
Top 50 - Egypt,غيرك حاول,5R5ijj7vBugTf5Lnp0qbWk,False,36,غيرك حاول,4OTUDz9Mm3VtTbNHg8eoss,https://i.scdn.co/image/ab67616d0000b273b9f14b8b93110da107ba8a4b,2023-11-08,مسلم,3T3MXGyT0JUhh8QiW7X2Ha
Top 50 - Egypt,الوتر الحساس,63Gl4Wqr98iJnWoNGFOQjr,False,74,نساى,1aCq7XjXXVc3WxPYYUrbeP,https://i.scdn.co/image/ab67616d0000b273cfa4e906cda39d8f62fe81e3,2018-10-24,Sherine,2Wk167T0fY1fABsHM5qFcI
Top 50 - Egypt,السكر جي (خوجة في الجمب),3Hf81fxwZmFrTgqaSqyTfw,False,51,السكر جي (خوجة في الجمب),1hzQl9blk5h3tZI5BGbqS7,https://i.scdn.co/image/ab67616d0000b273ebde9782716c5a784fe46de0,2024-01-21,Fares Sokar,748zEAbda3IIsAkIxN62Hw
Top 50 - Egypt,البخت,5kdlxZ5skOYY3VK8RlfEIZ,False,67,البخت,5EvIl5WEwCtuWwQY66s5O5,https://i.scdn.co/image/ab67616d0000b27320753d8abcc472e904ed9493,2022-02-26,Wegz,4BKC2HOGEqtYz2Xbgp9N1q
Top 50 - Egypt,Tegy Ntrahn,2NF0gMDLnJSaqIfj0SvrDi,False,62,Tegy Ntrahn,45VciPIELkkQgWSkS2QLlq,https://i.scdn.co/image/ab67616d0000b27383d3f05128296659bd6919ea,2022-01-20,Tamer Ashour,5rCq30EbJ3DfZPKybGZj8F
Top 50 - Egypt,منحرفين ( في حضورنا الدنيا بتتشقلب ),0T61bGOEKCv09tvbbiXb8u,False,57,منحرفين ( في حضورنا الدنيا بتتشقلب ),5b1QeLF3IBHdlAtwpn5H3M,https://i.scdn.co/image/ab67616d0000b273ecde530758955d3705295710,2024-01-15,Essam Sasa,2KjiHtx0h8tyJXbg8aYRgu
Top 50 - Egypt,اختياراتي - من فيلم مستر إكس,3ilp9U50Ak4CKkS7jdCY4L,False,66,اختياراتي (من فيلم مستر إكس),1RJUtPJMzR9NYADVQwStNT,https://i.scdn.co/image/ab67616d0000b2738e3c396b21cd37028727ccd4,2023-06-20,Ahmed Saad,5D2ui1KD49TfyCDb35zf5V
Top 50 - Egypt,ظروف معنداني,0TnD2vJ9M91YXbBQqhK8lU,False,64,Omry Wzekrayatoh,2relDIBiXiNOFAnQmdFoQt,https://i.scdn.co/image/ab67616d0000b273f808da0aa522a31fe770cd90,2015,Wael Jassar,5HczG7gdd89oDKY0CUyPof
Top 50 - Egypt,Ya Layaly,5hCAs0OsDpCy6kZxEAI3aw,False,66,Ya Layaly,3p1T8i6PfyTuZkaXMBQGX7,https://i.scdn.co/image/ab67616d0000b273dbdf708a2eb203816ed14c6d,2023-07-18,Ahmed Saad,5D2ui1KD49TfyCDb35zf5V
Top 50 - Egypt,Aleb Fel Dafater,68WRDAU8QecpIyasp2BEby,False,64,Aleb Fel Dafater,6yF1BKku71kjth4L1WEMYV,https://i.scdn.co/image/ab67616d0000b273398ae85c2efdc6cec7e2ab1d,2022-12-22,Muslim - مُسلِم,2PM82jOCB674w4BL08zFVS
Top 50 - Egypt,بونجور هلعب جولة وطفو النور,2X6nInxASivyRpPPNToiD0,True,53,بونجور هلعب جولة وطفو النور,7HF3n8vA2aCNJH0UpZWECf,https://i.scdn.co/image/ab67616d0000b27372f05b024f46db6750f1efed,2023-12-20,Eslam Kabonga,25P1GMgHepq6rkzRwg2DcB
Top 50 - Egypt,Baad El Kalam,0Oz1kaka4qeWhjntOZTRFv,False,62,Baad Montasaf Al Leil,1Ssez3FFutWFtAvENJ3WDH,https://i.scdn.co/image/ab67616d0000b27387e6ba76951698e37542bba3,2023-02-16,Ahmed Kamel,41g2nSmocqVLuYnmndxefu
Top 50 - Egypt,Basrah w Atooh,4vIbws1xp082bv0zl8vLaJ,False,64,Roma,6ucy4v9cUETA0yRQx8D34F,https://i.scdn.co/image/ab67616d0000b2736609642c8f294da97bd0f76b,2022-09-23,Cairokee,2GVksDv9UpY60i4CvytrZK
Top 50 - Egypt,7ALA,00TO3hVgOAgfKrRjrKEZxx,False,62,7ALA,70r1uOvZK1dM37OeCqtEsn,https://i.scdn.co/image/ab67616d0000b273d43202f0278f782ac5525423,2023-01-01,Afroto,7yBuSjd5Z3w7acodk51evR
Top 50 - Egypt,Kan Mawdo3,3FJ2RFcLUogTbyt9MGVQoC,False,62,Tegy Ntrahn,45VciPIELkkQgWSkS2QLlq,https://i.scdn.co/image/ab67616d0000b27383d3f05128296659bd6919ea,2022-01-20,Tamer Ashour,5rCq30EbJ3DfZPKybGZj8F
Top 50 - Egypt,لِلّي,0Kb87SCKl8pFyKm0yD9TYf,False,63,لِلّي,5UHmwqHjPdCFXv1Vucwf9z,https://i.scdn.co/image/ab67616d0000b273caf9ffa9fb3d61d45455cedd,2022-07-20,Mohamed Mounir,6hPNpOLunxxpXVwi696pYl
Top 50 - Egypt,Alo Aleky,0qC4KxOmWoSaMqwj9rHp49,False,66,Alo Aleky,5vK51kHNYyuHEz3Ikftc7I,https://i.scdn.co/image/ab67616d0000b27397cb3d35464751dca688a65b,2022-11-16,Mohammed Saeed,1ZpCdBZ3rL0mXxMhzhOBvi
Top 50 - Egypt,شارع الحياه مش هو هو - كنت اسد بس الحسد,5uY9sxUgX1EarWZXCKdzzu,False,60,شارع الحياه مش هو هو (كنت اسد بس الحسد),5KoxyECjOwq9JjiRwxfoTZ,https://i.scdn.co/image/ab67616d0000b273f532033a99e6cd961b52632c,2023-09-10,Karim Cristiano,6Ss3HQTUk6PeyD1a0IV6RB
Top 50 - Egypt,Wo3ood,21xzasfNyth66koAVTkNTA,False,56,Wo3ood,39R31eUEebxYctZmty8hhZ,https://i.scdn.co/image/ab67616d0000b273156a91970f6531dcbeeb7e5a,2024-01-23,Afroto,7yBuSjd5Z3w7acodk51evR
Top 50 - Egypt,Awkat Ashouf Malamhak,2eyEsqY6J8b4KqaVEkXa8l,False,33,Hazz El Adala,1HYYSw5VSQROznWGaqlUBd,https://i.scdn.co/image/ab67616d0000b273b5466aaf20dc7f7e2c5cad66,1988-01-01,Al Massrieen,7t3VJCyz87PJLqHM3mOt3I
Top 50 - Egypt,بوم تش,6S6nYPaoZSmXbcbw6pVMvR,False,58,بوم تش,6zkkH7fiLnyoKkrqZEpU6L,https://i.scdn.co/image/ab67616d0000b2736c2ccf0b7891c6c75b5a9962,2023-11-22,اسلام كابونجا,6lBIyYTrWwULJmuFlncN48
Top 50 - Egypt,Lelly Yah - Remastered,4y5cWLlxJzEumBAdGzdY5s,True,59,آخر قطعة فنية,5YxBzNI1LIAI86UHm1kTrS,https://i.scdn.co/image/ab67616d0000b2738db9ae6c73c671d4cf30e9f5,2023-11-27,Marwan Pablo,56chSp36PsMhpQvUn1kdR3
Top 50 - Egypt,قراميط قراميط و الهلافيت عاملين مظابيط (صحبي اللي اداك يدينا ),7GdTv7oq8wMIEHm6ZO3C5w,False,61,قراميط قراميط و الهلافيت عاملين مظابيط (صحبي اللي اداك يدينا ),4ZrbdcI2JPDlkInji4FlaV,https://i.scdn.co/image/ab67616d0000b2734df76377cd6aad179e3284dd,2023-05-29,Karim Cristiano,6Ss3HQTUk6PeyD1a0IV6RB
Top 50 - Egypt,عره فافي عامل مغامر - بت انتي حب حياتي,0PTlHYXWyCeayIw3Tpafdl,False,61,عره فافي عامل مغامر (بت انتي حب حياتي),2eMdQBMDL8ShHvxyDCQkCk,https://i.scdn.co/image/ab67616d0000b273f032994e1fcf8b701ab4e37f,2022-07-07,Essam Sasa,2KjiHtx0h8tyJXbg8aYRgu
Top 50 - Egypt,مرجعليش,7JTf7bVijxgDdkmozrswvE,False,60,مرجعليش,7aKK7jGo8ONkv0HX0vrisi,https://i.scdn.co/image/ab67616d0000b273639ee378850fa936a3fd68be,2024-01-04,Farid,5OaC42gxOxSYgfmmSxe672
Top 50 - Egypt,لما بيوحشني,5BiSAqXhrMRoxvDd34vBXT,False,62,معايا هتبدع,08JBX3tJAbu2ctc7Ui3hXF,https://i.scdn.co/image/ab67616d0000b273e540a204f66307bd2455a708,2023-01-11,Ramy Sabry,5LtHZB7vU02HtNoOzNcVhc
Top 50 - Egypt,بأمارة مين,0SbObewB36qKLWcaxMntej,False,63,بأمارة مين,4yDWyAMP63GXX3SUjjV0Xd,https://i.scdn.co/image/ab67616d0000b273a1117fd5432134ed146d6a99,2022-06-21,Farid,5OaC42gxOxSYgfmmSxe672
Top 50 - Nigeria,Egwu,1IMRi5UVOV77PsAgdWDvzh,False,75,Egwu,4JlWlQoaf9gg1Ve5rzoSQi,https://i.scdn.co/image/ab67616d0000b2732cd3ecc89d1d99d804448155,2023-12-15,Chike,6zK1M4TcabpLQMNmmG2P0Q
Top 50 - Nigeria,Cast,6BWgLorAwF17ofyu8361HM,True,76,Presido La Pluto,14VJEhvxRCOsNtcwjjBxwR,https://i.scdn.co/image/ab67616d0000b2730be3f5ac465d388c03d92737,2023-11-10,Shallipopi,4TKhxSkqClXrdtUWgKqHVU
Top 50 - Nigeria,Commas,3JozQbIWMHBTKIghXKehVy,False,72,Commas,5UX3Gr5uFrtvRvIScps1gA,https://i.scdn.co/image/ab67616d0000b273e598ef7c0b4a6990ad12f4af,2024-02-01,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq
Top 50 - Nigeria,Twe Twe,2khv04F26pnJr4989Maowi,False,72,Twe Twe,0Cfw8M7pu4fdsYsKvUyFg7,https://i.scdn.co/image/ab67616d0000b273ddbbec8ef7abd122c07854fe,2024-01-25,Kizz Daniel,1X6cBGnXpEpN7CmflLKmLV
Top 50 - Nigeria,Bust Down,3eWpfsYgd5OL2QdwcVcF6Q,False,67,Bust Down,5WBwh4xPACk0mfi5J5vw1G,https://i.scdn.co/image/ab67616d0000b273773ebeedf6c29d97cb313717,2024-02-01,Zlatan,4mSWNal2Ixxf1zrXSTLoep
Top 50 - Nigeria,IDK (feat. Zlatan),5KV5UXd1uNZZafWTudrVft,False,74,S2,24bAAFr3dK2TMVMaCZWMJM,https://i.scdn.co/image/ab67616d0000b273508ba55691701655a8d9f70c,2023-12-21,Wizkid,3tVQdUvClmAT7URs9V3rsp
Top 50 - Nigeria,Different Pattern,7FB5261Iv3MRbSz13HYP5l,False,71,NAHAMciaga,25W5Z67RX9uv82fijyx9Yk,https://i.scdn.co/image/ab67616d0000b273ce01db7d2628670751b90401,2023-12-08,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx
Top 50 - Nigeria,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),35MU2MEhQMw0NhXZztAP9m,True,72,EZIOKWU,6e1McsPwHgiySHVlpZRhFx,https://i.scdn.co/image/ab67616d0000b273b6213080ecfeca18ff84fd9c,2023-10-06,ODUMODUBLVCK,3LOm0AZjpwVQebvkyanjDy
Top 50 - Nigeria,WOTOWOTO SEASONING (feat. Black Sherif),2LP8KwtvzUx1onvXKQCoKR,True,72,EZIOKWU (UNCUT),59oUX928TvSEtKvCPREKVW,https://i.scdn.co/image/ab67616d0000b2736d77c5ff5ca9901f0f3eecff,2023-12-01,ODUMODUBLVCK,3LOm0AZjpwVQebvkyanjDy
Top 50 - Nigeria,Happiness (feat. Asake & Gunna),6rOqLUy3kp0PVQQEtNPpbQ,False,76,Happiness (feat. Asake & Gunna),0D5fIo40wr5QpfUQ2l26vf,https://i.scdn.co/image/ab67616d0000b273f13c70e6b79f936abf585308,2023-12-07,Sarz,408vMm7y1227ASq7GmWygZ
Top 50 - Nigeria,Holy Ghost,0zVk3uuV9UhxAt48F3OL12,False,75,Holy Ghost,5y1s96lknw32i5O1OObkhg,https://i.scdn.co/image/ab67616d0000b273ca454be2b33af924e173359d,2023-11-09,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO
Top 50 - Nigeria,Aquafina,59sAr7NvZDeH7oYrkiyZcQ,False,71,Aquafina,3mMVoC6HJ8mqcq9qd5GmUC,https://i.scdn.co/image/ab67616d0000b27339e96bd531a82a67160af2e2,2023-04-28,Young Jonn,4JM1zsVj1pt38Q8mhv5teI
Top 50 - Nigeria,Cana,652eb66Jp9rLJ3erEwaCio,False,70,NAHAMciaga,25W5Z67RX9uv82fijyx9Yk,https://i.scdn.co/image/ab67616d0000b273ce01db7d2628670751b90401,2023-12-08,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx
Top 50 - Nigeria,OHEMA (with Crayon & Bella Shmurda),7CkDjDtJjCZA7AW7RBvrvC,True,73,OHEMA (with Crayon & Bella Shmurda),6J9hIO03GDl5zU5BkI1DV6,https://i.scdn.co/image/ab67616d0000b273b14174d083bfe96e076b7f2e,2023-11-21,Victony,1E5hfn5BduN2nnoZCJmUVG
Top 50 - Nigeria,DND,4E8EciYYzTKF4REO51XQiS,False,69,RAVAGE,53oOgXjjaTx42Sy2exYlH9,https://i.scdn.co/image/ab67616d0000b273a0b4e05b489e5e037028b496,2023-10-26,Rema,46pWGuE3dSwY3bMMXGBvVS
Top 50 - Nigeria,Only Me,0GeZh7YiQRqYwHS2IdEskL,False,72,Only Me,5DmINnxz0XR8nixREQIjns,https://i.scdn.co/image/ab67616d0000b27370a25c271267551d7c6a3271,2024-01-12,Asake,3a1tBryiczPAZpgoZN9Rzg
Top 50 - Nigeria,Mamba (With Bella Shmurda & Seyi Vibez),2dyny0cqxTu0hEVLBUMyV2,False,26,Mamba (With Bella Shmurda & Seyi Vibez),2imNyNmpOrJktWi5eQNLY1,https://i.scdn.co/image/ab67616d0000b273c4af706d74818783d8378430,2024-02-08,larrylanes,1YEisn8aVyjibFXhNpO7vI
